Timestamp,Data
15:05:01.020,766.0
15:05:01.021,726.0
15:05:01.022,685.0
15:05:01.023,671.0
15:05:01.024,688.0
15:05:01.025,734.0
15:05:01.026,739.0
15:05:01.027,661.0
15:05:01.028,661.0
15:05:01.029,775.0
15:05:01.030,749.0
15:05:01.031,635.0
15:05:01.032,648.0
15:05:01.033,730.0
15:05:01.034,742.0
15:05:01.035,751.0
15:05:01.036,677.0
15:05:01.038,621.0
15:05:01.038,712.0
15:05:01.039,796.0
15:05:01.040,699.0
15:05:01.041,633.0
15:05:01.042,682.0
15:05:01.043,757.0
15:05:01.044,730.0
15:05:01.045,687.0
15:05:01.046,667.0
15:05:01.047,685.0
15:05:01.048,731.0
15:05:01.049,739.0
15:05:01.050,659.0
15:05:01.051,659.0
15:05:01.052,776.0
15:05:01.053,754.0
15:05:01.054,637.0
15:05:01.055,652.0
15:05:01.056,715.0
15:05:01.057,740.0
15:05:01.058,747.0
15:05:01.059,676.0
15:05:01.060,619.0
15:05:01.061,716.0
15:05:01.062,788.0
15:05:01.063,703.0
15:05:01.064,633.0
15:05:01.065,680.0
15:05:01.066,758.0
15:05:01.067,727.0
15:05:01.068,693.0
15:05:01.069,669.0
15:05:01.070,685.0
15:05:01.071,735.0
15:05:01.072,740.0
15:05:01.073,661.0
15:05:01.074,662.0
15:05:01.075,775.0
15:05:01.076,758.0
15:05:01.077,636.0
15:05:01.078,651.0
15:05:01.079,711.0
15:05:01.080,733.0
15:05:01.081,749.0
15:05:01.082,680.0
15:05:01.083,617.0
15:05:01.084,712.0
15:05:01.085,791.0
15:05:01.086,703.0
15:05:01.087,633.0
15:05:01.088,678.0
15:05:01.089,749.0
15:05:01.090,730.0
15:05:01.091,697.0
15:05:01.092,672.0
15:05:01.093,684.0
15:05:01.094,735.0
15:05:01.095,741.0
15:05:01.096,655.0
15:05:01.097,655.0
15:05:01.098,781.0
15:05:01.099,751.0
15:05:01.100,650.0
15:05:01.101,653.0
15:05:01.102,696.0
15:05:01.103,737.0
15:05:01.104,752.0
15:05:01.105,680.0
15:05:01.106,614.0
15:05:01.107,701.0
15:05:01.108,795.0
15:05:01.109,711.0
15:05:01.110,637.0
15:05:01.111,680.0
15:05:01.112,751.0
15:05:01.113,730.0
15:05:01.114,700.0
15:05:01.115,667.0
15:05:01.116,679.0
15:05:01.117,738.0
15:05:01.118,743.0
15:05:01.119,650.0
15:05:01.120,649.0
15:05:01.121,778.0
15:05:01.122,756.0
15:05:01.123,647.0
15:05:01.124,654.0
15:05:01.125,683.0
15:05:01.126,731.0
15:05:01.127,767.0
15:05:01.128,683.0
15:05:01.129,619.0
15:05:01.130,701.0
15:05:01.131,792.0
15:05:01.132,713.0
15:05:01.133,648.0
15:05:01.134,676.0
15:05:01.135,742.0
15:05:01.136,731.0
15:05:01.137,703.0
15:05:01.138,669.0
15:05:01.139,671.0
15:05:01.140,741.0
15:05:01.141,744.0
15:05:01.142,648.0
15:05:01.143,652.0
15:05:01.144,779.0
15:05:01.145,757.0
15:05:01.146,658.0
15:05:01.147,653.0
15:05:01.148,683.0
15:05:01.149,734.0
15:05:01.150,768.0
15:05:01.151,685.0
15:05:01.152,617.0
15:05:01.153,699.0
15:05:01.154,794.0
15:05:01.155,710.0
15:05:01.156,648.0
15:05:01.157,681.0
15:05:01.158,741.0
15:05:01.159,732.0
15:05:01.160,712.0
15:05:01.161,667.0
15:05:01.162,669.0
15:05:01.163,741.0
15:05:01.164,747.0
15:05:01.165,647.0
15:05:01.166,649.0
15:05:01.167,777.0
15:05:01.168,749.0
15:05:01.169,664.0
15:05:01.170,659.0
15:05:01.171,665.0
15:05:01.172,731.0
15:05:01.173,777.0
15:05:01.174,684.0
15:05:01.175,622.0
15:05:01.176,697.0
15:05:01.177,790.0
15:05:01.178,715.0
15:05:01.179,647.0
15:05:01.180,676.0
15:05:01.181,732.0
15:05:01.182,731.0
15:05:01.183,716.0
15:05:01.184,665.0
15:05:01.185,670.0
15:05:01.186,745.0
15:05:01.188,747.0
15:05:01.188,637.0
15:05:01.189,652.0
15:05:01.190,775.0
15:05:01.191,754.0
15:05:01.192,665.0
15:05:01.193,663.0
15:05:01.194,665.0
15:05:01.195,727.0
15:05:01.196,783.0
15:05:01.197,687.0
15:05:01.198,619.0
15:05:01.199,697.0
15:05:01.200,790.0
15:05:01.201,717.0
15:05:01.202,652.0
15:05:01.203,678.0
15:05:01.204,727.0
15:05:01.205,731.0
15:05:01.206,717.0
15:05:01.207,668.0
15:05:01.208,665.0
15:05:01.209,747.0
15:05:01.210,750.0
15:05:01.211,639.0
15:05:01.212,649.0
15:05:01.213,773.0
15:05:01.214,748.0
15:05:01.215,681.0
15:05:01.216,662.0
15:05:01.217,658.0
15:05:01.218,729.0
15:05:01.219,780.0
15:05:01.220,691.0
15:05:01.221,621.0
15:05:01.222,693.0
15:05:01.223,789.0
15:05:01.224,717.0
15:05:01.225,659.0
15:05:01.226,679.0
15:05:01.227,719.0
15:05:01.228,733.0
15:05:01.229,723.0
15:05:01.230,667.0
15:05:01.231,669.0
15:05:01.232,751.0
15:05:01.233,751.0
15:05:01.234,637.0
15:05:01.235,646.0
15:05:01.236,776.0
15:05:01.237,749.0
15:05:01.238,683.0
15:05:01.239,667.0
15:05:01.240,645.0
15:05:01.241,726.0
15:05:01.242,791.0
15:05:01.243,687.0
15:05:01.244,622.0
15:05:01.245,692.0
15:05:01.246,789.0
15:05:01.247,719.0
15:05:01.248,665.0
15:05:01.249,676.0
15:05:01.250,716.0
15:05:01.251,731.0
15:05:01.252,727.0
15:05:01.253,665.0
15:05:01.254,666.0
15:05:01.255,751.0
15:05:01.256,755.0
15:05:01.257,632.0
15:05:01.258,650.0
15:05:01.259,759.0
15:05:01.260,749.0
15:05:01.261,693.0
15:05:01.262,666.0
15:05:01.263,646.0
15:05:01.264,728.0
15:05:01.265,785.0
15:05:01.266,697.0
15:05:01.267,623.0
15:05:01.268,694.0
15:05:01.269,785.0
15:05:01.270,726.0
15:05:01.271,667.0
15:05:01.272,677.0
15:05:01.273,704.0
15:05:01.274,737.0
15:05:01.275,727.0
15:05:01.276,669.0
15:05:01.277,664.0
15:05:01.278,758.0
15:05:01.279,756.0
15:05:01.280,634.0
15:05:01.281,650.0
15:05:01.282,759.0
15:05:01.283,745.0
15:05:01.284,714.0
15:05:01.285,667.0
15:05:01.286,632.0
15:05:01.287,727.0
15:05:01.288,792.0
15:05:01.289,696.0
15:05:01.290,627.0
15:05:01.291,691.0
15:05:01.292,781.0
15:05:01.293,725.0
15:05:01.294,674.0
15:05:01.295,671.0
15:05:01.296,702.0
15:05:01.297,731.0
15:05:01.298,730.0
15:05:01.299,663.0
15:05:01.300,664.0
15:05:01.301,764.0
15:05:01.302,756.0
15:05:01.303,635.0
15:05:01.304,649.0
15:05:01.305,749.0
15:05:01.306,747.0
15:05:01.307,711.0
15:05:01.308,671.0
15:05:01.309,633.0
15:05:01.310,721.0
15:05:01.311,798.0
15:05:01.312,699.0
15:05:01.313,626.0
15:05:01.314,690.0
15:05:01.315,773.0
15:05:01.316,729.0
15:05:01.317,676.0
15:05:01.318,670.0
15:05:01.319,698.0
15:05:01.320,730.0
15:05:01.321,733.0
15:05:01.322,667.0
15:05:01.323,659.0
15:05:01.324,763.0
15:05:01.325,757.0
15:05:01.326,638.0
15:05:01.327,651.0
15:05:01.328,737.0
15:05:01.329,742.0
15:05:01.330,730.0
15:05:01.331,669.0
15:05:01.332,628.0
15:05:01.333,721.0
15:05:01.334,791.0
15:05:01.335,699.0
15:05:01.336,632.0
15:05:01.337,683.0
15:05:01.338,774.0
15:05:01.339,729.0
15:05:01.340,682.0
15:05:01.341,677.0
15:05:01.342,695.0
15:05:01.343,738.0
15:05:01.344,735.0
15:05:01.345,663.0
15:05:01.346,661.0
15:05:01.347,767.0
15:05:01.348,756.0
15:05:01.349,635.0
15:05:01.350,653.0
15:05:01.351,739.0
15:05:01.352,746.0
15:05:01.353,729.0
15:05:01.354,676.0
15:05:01.355,621.0
15:05:01.356,718.0
15:05:01.357,797.0
15:05:01.358,700.0
15:05:01.359,632.0
15:05:01.360,683.0
15:05:01.361,765.0
15:05:01.362,729.0
15:05:01.363,685.0
15:05:01.364,674.0
15:05:01.365,691.0
15:05:01.366,733.0
15:05:01.367,743.0
15:05:01.368,659.0
15:05:01.369,664.0
15:05:01.370,775.0
15:05:01.371,754.0
15:05:01.372,639.0
15:05:01.373,651.0
15:05:01.374,723.0
15:05:01.375,743.0
15:05:01.376,741.0
15:05:01.377,676.0
15:05:01.378,626.0
15:05:01.379,716.0
15:05:01.380,793.0
15:05:01.381,707.0
15:05:01.382,633.0
15:05:01.383,684.0
15:05:01.384,763.0
15:05:01.385,729.0
15:05:01.386,690.0
15:05:01.387,675.0
15:05:01.388,685.0
15:05:01.389,740.0
15:05:01.390,745.0
15:05:01.391,659.0
15:05:01.392,658.0
15:05:01.393,775.0
15:05:01.394,759.0
15:05:01.395,633.0
15:05:01.396,653.0
15:05:01.397,717.0
15:05:01.398,738.0
15:05:01.399,756.0
15:05:01.400,680.0
15:05:01.401,617.0
15:05:01.402,716.0
15:05:01.403,794.0
15:05:01.404,701.0
15:05:01.405,635.0
15:05:01.406,680.0
15:05:01.407,756.0
15:05:01.408,731.0
15:05:01.409,694.0
15:05:01.410,681.0
15:05:01.411,680.0
15:05:01.412,741.0
15:05:01.413,740.0
15:05:01.414,655.0
15:05:01.415,659.0
15:05:01.416,786.0
15:05:01.417,757.0
15:05:01.418,648.0
15:05:01.419,652.0
15:05:01.420,708.0
15:05:01.421,741.0
15:05:01.422,751.0
15:05:01.423,684.0
15:05:01.424,619.0
15:05:01.425,710.0
15:05:01.426,797.0
15:05:01.427,709.0
15:05:01.428,637.0
15:05:01.429,680.0
15:05:01.430,758.0
15:05:01.431,731.0
15:05:01.432,697.0
15:05:01.433,669.0
15:05:01.434,682.0
15:05:01.435,732.0
15:05:01.436,747.0
15:05:01.437,653.0
15:05:01.438,653.0
15:05:01.439,781.0
15:05:01.440,758.0
15:05:01.441,649.0
15:05:01.442,660.0
15:05:01.443,687.0
15:05:01.444,739.0
15:05:01.445,765.0
15:05:01.446,681.0
15:05:01.447,621.0
15:05:01.448,710.0
15:05:01.449,793.0
15:05:01.450,717.0
15:05:01.451,639.0
15:05:01.452,685.0
15:05:01.453,745.0
15:05:01.454,733.0
15:05:01.455,702.0
15:05:01.456,672.0
15:05:01.457,679.0
15:05:01.458,740.0
15:05:01.459,744.0
15:05:01.460,649.0
15:05:01.461,654.0
15:05:01.462,779.0
15:05:01.463,757.0
15:05:01.464,652.0
15:05:01.465,655.0
15:05:01.466,693.0
15:05:01.467,734.0
15:05:01.468,773.0
15:05:01.469,691.0
15:05:01.470,619.0
15:05:01.471,701.0
15:05:01.472,795.0
15:05:01.473,712.0
15:05:01.474,647.0
15:05:01.475,680.0
15:05:01.476,743.0
15:05:01.477,735.0
15:05:01.478,710.0
15:05:01.479,674.0
15:05:01.480,671.0
15:05:01.481,741.0
15:05:01.482,747.0
15:05:01.483,649.0
15:05:01.484,654.0
15:05:01.485,778.0
15:05:01.486,756.0
15:05:01.487,663.0
15:05:01.488,659.0
15:05:01.489,678.0
15:05:01.490,740.0
15:05:01.491,773.0
15:05:01.492,692.0
15:05:01.493,619.0
15:05:01.494,699.0
15:05:01.495,792.0
15:05:01.496,717.0
15:05:01.497,649.0
15:05:01.498,681.0
15:05:01.499,739.0
15:05:01.500,730.0
15:05:01.501,713.0
15:05:01.502,668.0
15:05:01.503,676.0
15:05:01.504,744.0
15:05:01.505,748.0
15:05:01.506,648.0
15:05:01.507,652.0
15:05:01.508,779.0
15:05:01.509,755.0
15:05:01.510,669.0
15:05:01.511,664.0
15:05:01.512,671.0
15:05:01.513,729.0
15:05:01.514,781.0
15:05:01.515,687.0
15:05:01.516,621.0
15:05:01.517,700.0
15:05:01.518,792.0
15:05:01.519,722.0
15:05:01.520,653.0
15:05:01.521,678.0
15:05:01.522,729.0
15:05:01.523,733.0
15:05:01.524,718.0
15:05:01.525,669.0
15:05:01.526,666.0
15:05:01.527,748.0
15:05:01.528,748.0
15:05:01.529,639.0
15:05:01.530,659.0
15:05:01.531,775.0
15:05:01.532,756.0
15:05:01.533,677.0
15:05:01.534,663.0
15:05:01.535,664.0
15:05:01.536,733.0
15:05:01.537,783.0
15:05:01.538,695.0
15:05:01.539,625.0
15:05:01.540,697.0
15:05:01.541,790.0
15:05:01.542,719.0
15:05:01.543,660.0
15:05:01.544,678.0
15:05:01.545,726.0
15:05:01.546,740.0
15:05:01.547,723.0
15:05:01.548,669.0
15:05:01.549,670.0
15:05:01.550,755.0
15:05:01.551,753.0
15:05:01.552,647.0
15:05:01.553,649.0
15:05:01.554,778.0
15:05:01.555,751.0
15:05:01.556,688.0
15:05:01.557,669.0
15:05:01.558,647.0
15:05:01.559,737.0
15:05:01.560,789.0
15:05:01.561,687.0
15:05:01.562,627.0
15:05:01.563,695.0
15:05:01.564,788.0
15:05:01.565,725.0
15:05:01.566,662.0
15:05:01.567,680.0
15:05:01.568,718.0
15:05:01.569,735.0
15:05:01.570,728.0
15:05:01.571,663.0
15:05:01.572,669.0
15:05:01.573,751.0
15:05:01.574,751.0
15:05:01.575,633.0
15:05:01.576,653.0
15:05:01.577,766.0
15:05:01.578,751.0
15:05:01.579,691.0
15:05:01.580,664.0
15:05:01.581,653.0
15:05:01.582,731.0
15:05:01.583,791.0
15:05:01.584,697.0
15:05:01.585,620.0
15:05:01.586,695.0
15:05:01.587,787.0
15:05:01.588,724.0
15:05:01.589,665.0
15:05:01.590,680.0
15:05:01.591,712.0
15:05:01.592,740.0
15:05:01.593,725.0
15:05:01.594,671.0
15:05:01.595,663.0
15:05:01.596,759.0
15:05:01.597,754.0
15:05:01.598,645.0
15:05:01.599,652.0
15:05:01.600,759.0
15:05:01.601,748.0
15:05:01.602,702.0
15:05:01.603,667.0
15:05:01.604,642.0
15:05:01.605,727.0
15:05:01.606,793.0
15:05:01.607,697.0
15:05:01.608,625.0
15:05:01.609,692.0
15:05:01.610,788.0
15:05:01.611,722.0
15:05:01.612,671.0
15:05:01.613,677.0
15:05:01.614,703.0
15:05:01.615,731.0
15:05:01.616,731.0
15:05:01.617,665.0
15:05:01.618,667.0
15:05:01.619,765.0
15:05:01.620,756.0
15:05:01.621,637.0
15:05:01.622,653.0
15:05:01.623,759.0
15:05:01.624,748.0
15:05:01.625,714.0
15:05:01.626,677.0
15:05:01.627,633.0
15:05:01.628,725.0
15:05:01.629,795.0
15:05:01.630,701.0
15:05:01.631,623.0
15:05:01.632,691.0
15:05:01.633,776.0
15:05:01.634,731.0
15:05:01.635,670.0
15:05:01.636,678.0
15:05:01.637,699.0
15:05:01.638,731.0
15:05:01.639,736.0
15:05:01.640,664.0
15:05:01.641,663.0
15:05:01.642,765.0
15:05:01.643,756.0
15:05:01.644,633.0
15:05:01.645,658.0
15:05:01.646,743.0
15:05:01.647,747.0
15:05:01.648,722.0
15:05:01.649,669.0
15:05:01.650,635.0
15:05:01.651,723.0
15:05:01.652,795.0
15:05:01.653,699.0
15:05:01.654,630.0
15:05:01.655,687.0
15:05:01.656,779.0
15:05:01.657,682.0
15:05:01.658,679.0
15:05:01.659,677.0
15:05:01.660,696.0
15:05:01.661,737.0
15:05:01.662,734.0
15:05:01.663,664.0
15:05:01.664,663.0
15:05:01.665,764.0
15:05:01.666,759.0
15:05:01.667,635.0
15:05:01.668,649.0
15:05:01.669,746.0
15:05:01.670,744.0
15:05:01.671,730.0
15:05:01.672,680.0
15:05:01.673,627.0
15:05:01.674,724.0
15:05:01.675,796.0
15:05:01.676,703.0
15:05:01.677,631.0
15:05:01.678,684.0
15:05:01.679,773.0
15:05:01.680,731.0
15:05:01.681,682.0
15:05:01.682,679.0
15:05:01.683,690.0
15:05:01.684,735.0
15:05:01.685,737.0
15:05:01.686,663.0
15:05:01.687,663.0
15:05:01.688,766.0
15:05:01.689,759.0
15:05:01.690,638.0
15:05:01.691,657.0
15:05:01.692,733.0
15:05:01.693,744.0
15:05:01.694,738.0
15:05:01.695,680.0
15:05:01.696,628.0
15:05:01.697,723.0
15:05:01.698,797.0
15:05:01.699,710.0
15:05:01.700,632.0
15:05:01.701,685.0
15:05:01.702,766.0
15:05:01.703,731.0
15:05:01.704,687.0
15:05:01.705,676.0
15:05:01.706,691.0
15:05:01.707,738.0
15:05:01.708,741.0
15:05:01.709,663.0
15:05:01.710,659.0
15:05:01.711,778.0
15:05:01.712,761.0
15:05:01.713,638.0
15:05:01.714,655.0
15:05:01.715,721.0
15:05:01.716,743.0
15:05:01.717,749.0
15:05:01.718,680.0
15:05:01.719,629.0
15:05:01.720,716.0
15:05:01.721,795.0
15:05:01.722,710.0
15:05:01.723,636.0
15:05:01.724,685.0
15:05:01.725,760.0
15:05:01.726,731.0
15:05:01.727,696.0
15:05:01.728,675.0
15:05:01.729,686.0
15:05:01.730,739.0
15:05:01.731,741.0
15:05:01.732,659.0
15:05:01.733,659.0
15:05:01.734,778.0
15:05:01.735,758.0
15:05:01.736,647.0
15:05:01.737,651.0
15:05:01.738,721.0
15:05:01.739,742.0
15:05:01.740,759.0
15:05:01.741,686.0
15:05:01.742,620.0
15:05:01.743,715.0
15:05:01.744,796.0
15:05:01.745,710.0
15:05:01.746,635.0
15:05:01.747,682.0
15:05:01.748,755.0
15:05:01.749,733.0
15:05:01.750,699.0
15:05:01.751,677.0
15:05:01.752,683.0
15:05:01.753,739.0
15:05:01.754,745.0
15:05:01.755,655.0
15:05:01.756,653.0
15:05:01.757,781.0
15:05:01.758,761.0
15:05:01.759,649.0
15:05:01.760,659.0
15:05:01.761,696.0
15:05:01.762,739.0
15:05:01.763,760.0
15:05:01.764,684.0
15:05:01.765,620.0
15:05:01.766,713.0
15:05:01.767,794.0
15:05:01.768,715.0
15:05:01.769,637.0
15:05:01.770,686.0
15:05:01.771,751.0
15:05:01.772,734.0
15:05:01.773,671.0
15:05:01.774,733.0
15:05:01.775,676.0
15:05:01.776,732.0
15:05:01.777,695.0
15:05:01.778,694.0
15:05:01.779,733.0
15:05:01.780,681.0
15:05:01.781,713.0
15:05:01.782,727.0
15:05:01.783,678.0
15:05:01.784,717.0
15:05:01.785,723.0
15:05:01.786,683.0
15:05:01.787,716.0
15:05:01.788,719.0
15:05:01.789,685.0
15:05:01.790,715.0
15:05:01.791,723.0
15:05:01.792,686.0
15:05:01.793,710.0
15:05:01.794,723.0
15:05:01.795,687.0
15:05:01.796,703.0
15:05:01.797,720.0
15:05:01.798,695.0
15:05:01.799,701.0
15:05:01.800,719.0
15:05:01.801,699.0
15:05:01.802,697.0
15:05:01.803,718.0
15:05:01.804,709.0
15:05:01.805,693.0
15:05:01.806,713.0
15:05:01.807,715.0
15:05:01.808,694.0
15:05:01.809,709.0
15:05:01.810,716.0
15:05:01.811,694.0
15:05:01.812,702.0
15:05:01.813,716.0
15:05:01.814,697.0
15:05:01.815,698.0
15:05:01.816,715.0
15:05:01.817,704.0
15:05:01.818,695.0
15:05:01.819,713.0
15:05:01.820,709.0
15:05:01.821,697.0
15:05:01.822,704.0
15:05:01.823,713.0
15:05:01.824,699.0
15:05:01.825,701.0
15:05:01.826,715.0
15:05:01.827,708.0
15:05:01.828,696.0
15:05:01.829,712.0
15:05:01.830,713.0
15:05:01.831,700.0
15:05:01.832,713.0
15:05:01.833,713.0
15:05:01.834,697.0
15:05:01.835,701.0
15:05:01.836,713.0
15:05:01.837,703.0
15:05:01.838,701.0
15:05:01.839,713.0
15:05:01.840,703.0
15:05:01.841,699.0
15:05:01.842,709.0
15:05:01.843,713.0
15:05:01.844,700.0
15:05:01.845,701.0
15:05:01.846,711.0
15:05:01.847,701.0
15:05:01.848,700.0
15:05:01.849,711.0
15:05:01.850,704.0
15:05:01.851,702.0
15:05:01.852,711.0
15:05:01.853,708.0
15:05:01.854,701.0
15:05:01.855,703.0
15:05:01.856,710.0
15:05:01.857,702.0
15:05:01.858,700.0
15:05:01.859,713.0
15:05:01.860,701.0
15:05:01.861,701.0
15:05:01.862,709.0
15:05:01.863,709.0
15:05:01.864,703.0
15:05:01.865,703.0
15:05:01.866,712.0
15:05:01.867,701.0
15:05:01.868,702.0
15:05:01.869,711.0
15:05:01.870,709.0
15:05:01.871,703.0
15:05:01.872,710.0
15:05:01.873,703.0
15:05:01.874,701.0
15:05:01.875,704.0
15:05:01.876,711.0
15:05:01.877,703.0
15:05:01.878,701.0
15:05:01.879,710.0
15:05:01.880,704.0
15:05:01.881,701.0
15:05:01.882,709.0
15:05:01.883,709.0
15:05:01.884,702.0
15:05:01.885,708.0
15:05:01.886,709.0
15:05:01.887,703.0
15:05:01.888,701.0
15:05:01.889,709.0
15:05:01.890,709.0
15:05:01.891,703.0
15:05:01.892,711.0
15:05:01.893,709.0
15:05:01.894,702.0
15:05:01.895,701.0
15:05:01.896,711.0
15:05:01.897,709.0
15:05:01.898,703.0
15:05:01.899,709.0
15:05:01.900,700.0
15:05:01.901,703.0
15:05:01.902,708.0
15:05:01.903,709.0
15:05:01.904,704.0
15:05:01.905,703.0
15:05:01.906,709.0
15:05:01.907,704.0
15:05:01.908,701.0
15:05:01.909,709.0
15:05:01.910,710.0
15:05:01.911,709.0
15:05:01.912,709.0
15:05:01.913,703.0
15:05:01.914,707.0
15:05:01.915,703.0
15:05:01.916,709.0
15:05:01.917,709.0
15:05:01.918,703.0
15:05:01.919,712.0
15:05:01.920,703.0
15:05:01.921,703.0
15:05:01.922,703.0
15:05:01.923,703.0
15:05:01.924,709.0
15:05:01.925,701.0
15:05:01.926,712.0
15:05:01.927,710.0
15:05:01.928,701.0
15:05:01.929,708.0
15:05:01.930,703.0
15:05:01.931,702.0
15:05:01.932,712.0
15:05:01.933,700.0
15:05:01.934,703.0
15:05:01.935,698.0
15:05:01.937,704.0
15:05:01.937,703.0
15:05:01.938,709.0
15:05:01.939,703.0
15:05:01.940,709.0
15:05:01.941,703.0
15:05:01.942,709.0
15:05:01.943,703.0
15:05:01.944,709.0
15:05:01.945,703.0
15:05:01.946,709.0
15:05:01.947,703.0
15:05:01.948,703.0
15:05:01.949,703.0
15:05:01.950,701.0
15:05:02.024,701.0
15:05:02.024,708.0
15:05:02.026,709.0
15:05:02.026,709.0
15:05:02.027,710.0
15:05:02.028,709.0
15:05:02.029,710.0
15:05:02.030,713.0
15:05:02.031,711.0
15:05:02.032,712.0
15:05:02.033,712.0
15:05:02.034,710.0
15:05:02.035,710.0
15:05:02.036,713.0
15:05:02.037,710.0
15:05:02.038,712.0
15:05:02.039,724.0
15:05:02.040,696.0
15:05:02.041,716.0
15:05:02.042,703.0
15:05:02.043,711.0
15:05:02.044,712.0
15:05:02.045,703.0
15:05:02.046,714.0
15:05:02.047,709.0
15:05:02.048,710.0
15:05:02.049,709.0
15:05:02.050,711.0
15:05:02.051,711.0
15:05:02.052,712.0
15:05:02.053,709.0
15:05:02.054,710.0
15:05:02.055,713.0
15:05:02.056,710.0
15:05:02.057,703.0
15:05:02.058,711.0
15:05:02.059,709.0
15:05:02.060,709.0
15:05:02.061,712.0
15:05:02.062,733.0
15:05:02.063,728.0
15:05:02.064,710.0
15:05:02.065,711.0
15:05:02.066,701.0
15:05:02.067,715.0
15:05:02.068,698.0
15:05:02.069,703.0
15:05:02.070,717.0
15:05:02.071,699.0
15:05:02.072,709.0
15:05:02.073,711.0
15:05:02.074,701.0
15:05:02.075,709.0
15:05:02.076,713.0
15:05:02.077,701.0
15:05:02.078,709.0
15:05:02.079,713.0
15:05:02.080,700.0
15:05:02.081,709.0
15:05:02.082,715.0
15:05:02.083,704.0
15:05:02.084,703.0
15:05:02.085,744.0
15:05:02.086,733.0
15:05:02.087,679.0
15:05:02.088,723.0
15:05:02.089,707.0
15:05:02.090,695.0
15:05:02.091,723.0
15:05:02.092,699.0
15:05:02.093,707.0
15:05:02.094,716.0
15:05:02.095,697.0
15:05:02.096,703.0
15:05:02.097,712.0
15:05:02.098,700.0
15:05:02.099,709.0
15:05:02.100,711.0
15:05:02.101,701.0
15:05:02.102,715.0
15:05:02.175,710.0
15:05:02.175,697.0
15:05:02.176,712.0
15:05:02.177,713.0
15:05:02.178,700.0
15:05:02.179,715.0
15:05:02.180,715.0
15:05:02.181,703.0
